Close,Volume,PD,Tag1,Tag2,Tag3
150.163,822766.006,0.4206564901451938,1.3349999999999995,0.026499999999998636,0.0175000000000054
150.432,771422.9822,1.3280107010864708,-0.017799999999994043,-0.07999999999998408,-0.0566666666666625
154.642,773124.9928,-0.6646787390963833,1.7903399999999998,-0.022428571428568893,-0.19549999999999557
154.602,480675.9953,-0.9054765873846395,-2.2857142857251995e-4,0.07387500000000102,0
154.812,680501.9975,0.21126705685101482,1.0443725490196079,0.04416666666666439,0.09000000000000341
157.152,893554.9855,0.49045296790975484,-0.006000000000005912,-0.15500000000000114,0.27000000000001023
157.263,637805.9983,-0.0644290303196707,0.22577777777777897,0.12999999999999545,5.379200000000009
157.272,652514.9941,0.10657234020382615,1.0443725490196079,-0.00332000000000221,6.090142857142853
156.333,675518.9896,0.49394279179810685,1.3349999999999995,1.7903399999999998,1.5247000000000015
156.333,675518.9896,0.49394279179810685,-0.0466315789473652,-0.07709999999999298,0.06750000000000256
156.482,858165.0257,2.127180371492604,1.3349999999999995,1.7894545454545452,-3.3333333333492493e-4
154.282,761389.9708,0.24616529573334495,1.0443725490196079,0.08027272727272816,0.07300000000000119
152.903,756097.0187,-0.24241004861977244,1.7903399999999998,-0.07831578947368867,0.026499999999998636
151.962,636645.0191,-0.20751180973744232,2.3662222222222247,-0.08799999999999955,2.5701666666666654
156.833,360000.0143,0.0053674474449895105,1.7903399999999998,0.0684285714285774,0.02724999999999511
157.313,300018.996,-0.6925973302023068,1.7903399999999998,-0.04599999999999227,-0.0689999999999884
154.893,250220.0007,-0.17261357085501305,0.1262499999999953,0.04416666666666439,-0.022428571428568893
155.112,338007.0031,0.5253512067921842,1.7903399999999998,2.3662222222222247,-0.017799999999994043
155.632,156775.9961,-0.49018754468453435,-0.0466315789473652,1.7903399999999998,1.8219333333333338
155.803,256682.0085,0.04026568632731961,-0.0466315789473652,-0.08840000000000714,2.91963636363636
155.892,187289.9979,-0.4552893058022043,1.3349999999999995,1.5247000000000015,-3.3333333333492493e-4
156.173,397796.9885,0.6335357473275265,3.538451612903222,-0.07831578947368867,-0.04927272727273
156.922,381660.9979,0.6614543384333509,-0.04927272727273,0.04416666666666439,-0.07709999999999298
156.532,232444.0032,-0.3471047652668619,1.3349999999999995,-0.08840000000000714,0.1262499999999953
156.733,227250.9933,-0.3436149413786091,-0.05366666666665765,-0.16733333333331757,0
156.562,200549.0065,0.1379807551980026,1.3349999999999995,6.090142857142853,-0.08840000000000714
156.532,200815.0071,0.17636881796858553,1.3349999999999995,0.1262499999999953,1.045848484848485
156.183,271751.9999,-0.06791885420802274,0.12219999999999231,0.09000000000000341,0.33899999999999864
156.033,274677.9919,-0.4832078969081279,1.3349999999999995,-2.2857142857251995e-4,-0.054555555555560256
156.063,111433.9978,-0.2773082875022017,1.3349999999999995,0.15725000000001188,-3.3333333333492493e-4
154.553,345077.008,-0.20402198584918949,1.3349999999999995,-0.0902499999999975,-0.19549999999999557
154.553,345077.008,-0.20402198584918949,1.0443725490196079,1.3349999999999995,6.090142857142853
154.313,343246.0129,-0.4866977207963807,0.0533333333333322,-2.2857142857251995e-4,0.07300000000000119
154.392,503912.9853,-0.24589987250802528,1.3349999999999995,-0.08840000000000714,0.03499999999999659
161.993,356265.0084,0.8778234195040355,-0.00332000000000221,0.1262499999999953,-0.07499999999999811
160.732,302846.998,0.8394353567334526,0.1262499999999953,-0.07499999999999811,-0.011375000000001023
160.623,424551.0101,-0.30871670249627897,1.7903399999999998,0.09449999999999648,-2.2857142857251995e-4
162.323,398575.9914,0.0053674474449895105,8.755799999999994,-0.06760000000000067,0
162.793,359692.9908,0.21126705685091565,1.3349999999999995,-0.0466315789473652,-0.08840000000000714
162.172,213369.9954,-0.6262906763258003,-0.00332000000000221,0.09449999999999648,-2.2857142857251995e-4
162.212,189440.9955,-0.4517994819139514,1.7903399999999998,1.5247000000000015,-3.3333333333492493e-4
162.862,148110.0023,-0.35059458915511477,1.5247000000000015,0.020999999999986585,0.12899999999999068
163.322,233186.0065,-1.5336448872671764,-0.00332000000000221,0.09449999999999648,-0.0769999999999887
167.473,317402.0052,-1.0066814801434762,1.5247000000000015,-0.029428571428573896,0.06987500000000324
168.473,408111.9895,-0.382003004149192,0.060000000000002274,1.045848484848485,1.406642857142858
166.173,141678.0055,-0.37851318026093916,-3.3333333333492493e-4,0.06987500000000324,0
166.192,352771.014,0.0018776235568358495,-0.00332000000000221,4.199142857142855,0.01516666666666803
169.623,414373.9939,-1.3207656300847446,1.7903399999999998,-0.006909090909087726,0
172.522,348111.9871,-4.569791670032672,-0.0466315789473652,0.09899999999998954,-0.06760000000000067
174.402,268797.9937,0.3124719496097523,1.7903399999999998,-0.03666666666667121,0.07677777777777489
174.402,268797.9937,0.3124719496097523,1.3349999999999995,-0.08840000000000714,0.0800000000000125
174.462,356920.0039,0.21126705685091565,1.3349999999999995,0.025083333333337048,-0.10857142857143133
171.443,191282.0041,-1.1462744356728958,1.3349999999999995,-0.017799999999994043,-0.07999999999998408
170.982,370148.0031,-0.7309853929727906,0.15725000000001188,1.5247000000000015,0.060000000000002274
171.072,519953.0125,-0.13771533197268293,1.3349999999999995,6.090142857142853,-0.04927272727273
170.642,417511.9996,0.1030825163155733,-0.04927272727273,-0.03666666666667121,0.0504285714285686
170.013,662946.9991,0.17636881796858553,1.7903399999999998,-2.2857142857251995e-4,-0.19549999999999557
170.292,1037878.9902,-0.6646787390963833,6.090142857142853,0.036999999999999034,-0.04366666666666674
169.513,1065816.9985,-0.09932726920209999,-0.19549999999999557,1.9836363636363605,-0.022250000000006764
170.133,631120.0261,0.24616529573334495,2.3662222222222247,-3.3333333333492493e-4,-0.0769999999999887
169.972,405874.0139,0.10308251631567249,-0.009600000000000363,4.199142857142855,-0.061599999999998545
170.943,398380.0113,0.07516392520974889,-0.017799999999994043,-0.07999999999998408,-0.0011999999999943612
170.962,395047.9925,-0.24589987250802528,1.3349999999999995,0.03499999999999659,3.8058571428571377
170.853,338589.9961,-0.0644290303196707,0.15725000000001188,0.2133333333333288,0.0570000000000069
170.782,76295.0033,-0.24241004861977244,1.3349999999999995,6.090142857142853,-0.04599999999999227
170.712,275332.9873,0.1379807551979034,0.0175000000000054,-0.006909090909087726,0.11400000000000432
170.712,275332.9873,0.1379807551979034,2.3662222222222247,0,0
170.903,159440.9943,0.0751639252096497,6.090142857142853,0.4065555555555578,0.036999999999999034
170.903,159440.9943,0.0751639252096497,1.0443725490196079,1.3349999999999995,-0.0466315789473652
170.913,323873.9967,0.1449604029745083,1.3349999999999995,6.090142857142853,-0.08840000000000714
170.123,492763.9961,0.319451597386258,0.01516666666666803,0.036999999999999034,0.07387500000000102
170.622,153207.0041,-0.9089664112727932,6.090142857142853,-0.07499999999999811,0.11422222222222128
170.542,279754.0128,0.909231834498212,1.3349999999999995,1.7903399999999998,1.7894545454545452
170.542,279754.0128,0.909231834498212,0.0175000000000054,0.03600000000000705,-0.19549999999999557
170.502,145719.0067,0.38575825126276453,1.3349999999999995,-0.0466315789473652,-0.0693333333333328
170.183,172121.0033,-0.1691237469668594,-0.0466315789473652,0.13166666666666535,0
171.732,224397.0037,-1.6732378427965962,-0.0466315789473652,2.91963636363636,3.8058571428571377
171.072,479624.9866,-0.9438646501552225,-0.0466315789473652,-0.00332000000000221,-0.07831578947368867
171.133,338663.0118,-0.4134114191432693,0.0870000000000104,0,0.03100000000000591
172.133,587430.0003,-0.2040219858490903,6.090142857142853,0,0.11422222222222128
172.293,484557.0028,0.21126705685091565,1.0443725490196079,1.7903399999999998,1.5247000000000015
172.073,892553.9851,-0.17261357085501305,2.3740000000000006,0,-4.999999999881766e-4
172.332,885991.9906,-0.3471047652668619,0.026499999999998636,0.22577777777777897,0.00842857142856904
174.203,449440.0024,0.2147568807391685,-0.0466315789473652,-0.00332000000000221,-0.009600000000000363
173.703,1123970.0317,-0.8356801096198802,1.3349999999999995,1.7903399999999998,1.7894545454545452
174.183,986072.0038,-1.146274435672995,1.3349999999999995,6.090142857142853,-0.07499999999999811
173.952,464709.9972,-0.17261357085501305,0.03499999999999659,-0.1799999999999926,0.03000000000000682
174.253,524079.9785,0.14147057908615626,-0.00332000000000221,1.7903399999999998,-0.009600000000000363
174.392,170173.0043,-0.382003004149192,0.09000000000000341,0,0.09899999999998954
176.472,589592.9933,-0.3854928280374449,1.3349999999999995,-0.0466315789473652,-0.08840000000000714
175.762,730978.0121,2.0224856548455143,-0.0769999999999887,-0.0011999999999943612,0.040250000000007446
174.752,233180.0014,1.952689177080854,1.3349999999999995,-0.0466315789473652,-0.00332000000000221
175.032,437097.013,0.17636881796858553,1.7903399999999998,2.4287142857142903,-0.022428571428568893
174.942,350739.0022,0.7347406400863631,-0.07499999999999811,0.03999999999999204,0.10400000000000935
175.002,337262.9881,-0.24241004861977244,-0.017799999999994043,0.07300000000000119,0.11450000000000671
174.592,335613.9958,-0.3156963502726855,1.7903399999999998,2.3662222222222247,0.026499999999998636
173.852,260111.9876,0.4171666662568418,1.3349999999999995,-0.0466315789473652,-2.2857142857251995e-4
171.393,233832.0017,0.281063534615675,0.1262499999999953,0.04416666666666439,-0.07999999999998408
178.602,265035.0034,-0.001612200331416998,-0.07709999999999298,-0.022428571428568893,-0.07749999999999346
178.792,156087.9946,0.42065649014509465,0.0800000000000125,1.045848484848485,0.08500000000000796
178.812,454542.011,-0.6995769779786142,0.06987500000000324,2.453526315789476,-0.3189999999999884
181.892,368734.0021,-0.42039106691977496,1.3349999999999995,0.07387500000000102,1.045848484848485
182.342,357800.9903,-1.045069542914059,-0.058200000000005046,0.21999999999999886,0
181.782,295336.0081,-0.3156963502726855,1.3349999999999995,1.7903399999999998,1.7894545454545452
182.583,288141.0122,0.0018776235567366628,1.3349999999999995,-0.0466315789473652,-0.08840000000000714
183.433,171586.0069,1.226805808327634,0.026499999999998636,0.12219999999999231,4.279099999999997
183.892,207773,0.2775737107274222,1.3349999999999995,-0.0466315789473652,2.3662222222222247
183.892,207773,0.2775737107274222,0.15725000000001188,0.06750000000000256,0.015000000000000568
183.892,207773,0.2775737107274222,-0.04927272727273,0.03000000000000682,0
186.293,308717.0124,-0.20402198584918949,2.3662222222222247,0.08027272727272816,2.5701666666666654
187.093,211117.9978,-0.3820030041492912,-0.10699999999999932,-0.14499999999999602,0
187.093,211117.9978,-0.3820030041492912,0.07300000000000119,-0.03999999999999204,0.14557142857143748
187.033,253583.014,0.2845533585038287,-0.07709999999999298,-3.3333333333492493e-4,0
186.222,61725.0018,-1.5685431261495066,2.3740000000000006,0.025083333333337048,0.01400000000000432
188.392,243181.0051,0.8010472939628697,-0.03666666666667121,2.4287142857142903,0.03499999999999659
188.002,227614.9988,0.42065649014509465,1.3349999999999995,6.090142857142853,-0.07499999999999811
187.882,180005.9974,-0.1761033947432659,-0.0466315789473652,-0.07383333333334008,0.08500000000000796
187.853,131475.0016,-0.2040219858490903,1.0443725490196079,-0.08840000000000714,0.060000000000002274
187.782,130906.9991,0.0018776235568358495,-0.07530434782608693,0.07677777777777489,0.05500000000000208
187.623,222344.9945,0.31596177349800514,1.5247000000000015,2.4287142857142903,0.0533333333333322
187.623,222344.9945,0.31596177349800514,-0.0466315789473652,0.060000000000002274,0.001666666666660414
186.443,73462.002,2.622735363622227,1.0443725490196079,1.3349999999999995,0.060000000000002274
185.792,233127.9963,-0.9054765873846395,1.3349999999999995,0.060000000000002274,0
187.212,166056.0071,0.7696388789686932,3.538451612903222,-0.011375000000001023,-0.07709999999999298
186.495,135204.0023,-0.6542092674316247,-0.00332000000000221,-0.022799999999989495,2.4501666666666666
187.132,94200.0002,1.1500296827864682,1.7903399999999998,0.05500000000000208,0.022500000000007958
186.993,109673.0009,-0.03302061532559344,2.3740000000000006,0,0.08999999999997499
188.503,233713.001,1.5059917193864734,-0.05237499999999784,-0.07414285714284981,0.010000000000019327
190.552,362836.0033,-0.9752730651493989,0.020000000000010232,0.045999999999986586,0.19999999999998863
192.943,217204.0045,-1.9873219927377654,6.090142857142853,3.0572000000000004,0.020000000000010232
194.882,98741.0024,-0.17261357085501305,2.91963636363636,-0.0011999999999943612,-0.25099999999997635
194.882,98741.0024,-0.17261357085501305,6.090142857142853,3.0572000000000004,0.020000000000010232
195.682,172314.0031,0.21126705685091565,1.3349999999999995,1.5247000000000015,-2.2857142857251995e-4
192.662,236292.0046,-0.4552893058021051,1.3349999999999995,6.090142857142853,0.0175000000000054
193.642,284256.0112,1.3629089399689,1.3349999999999995,1.5247000000000015,-3.3333333333492493e-4
192.092,319929.0037,1.3629089399689,1.3349999999999995,2.071875000000002,2.4501666666666666
190.773,207334.9953,-1.6348497800260131,-0.009600000000000363,-0.05237499999999784,-0.07414285714284981
187.922,295801.0137,1.1221110916805446,-0.00332000000000221,0.08999999999997499,-0.10857142857143133
189.543,209344.998,0.5637392695627671,3.538451612903222,0.026499999999998636,4.199142857142855
189.543,209344.998,0.5637392695627671,3.538451612903222,-0.011375000000001023,4.199142857142855
190.092,235946.998,-1.010171304031729,1.3349999999999995,1.7903399999999998,1.7894545454545452
190.613,245546.9966,1.7851776304454117,1.3349999999999995,1.5247000000000015,0.04416666666666439
190.472,214922.9944,1.289622638315987,-0.05237499999999784,-0.07414285714284981,0.010000000000019327
189.672,179916.9928,2.1306701953808567,0.097750000000012,-0.37050000000000693,0
189.442,195718.0053,1.607196612145409,1.7903399999999998,-0.07414285714284981,0.8125238095238096
188.972,160429.9992,-1.7744427355554326,-0.05237499999999784,2.0699375000000053,-0.07414285714284981
188.583,160721.004,1.2233159844393813,1.3349999999999995,2.4287142857142903,0.020000000000010232
188.342,334856.987,-0.7309853929727906,-0.0769999999999887,0,0.09014285714285718
188.343,223708.0038,0.6998424012039338,0.0800000000000125,0.022999999999996135,-0.08199999999998794
188.242,216130.0033,0.6265560995510208,2.3662222222222247,0.040250000000007446,0.00842857142856904
188.242,216130.0033,0.6265560995510208,-0.07831578947368867,0.01516666666666803,0.01449999999998397
188.242,216130.0033,0.6265560995510208,-0.022428571428568893,0.0684285714285774,-0.10366666666666902
188.242,216130.0033,0.6265560995510208,-0.0466315789473652,-0.017799999999994043,0.11450000000000671
188.143,218538.9996,1.209356688886469,1.3349999999999995,1.7894545454545452,0.0684285714285774
187.823,213302.0014,-0.41690124303152215,1.3349999999999995,1.7894545454545452,0.0684285714285774
187.823,213302.0014,-0.41690124303152215,0.0533333333333322,-2.2857142857251995e-4,-0.08360000000000127
187.989,234072.9982,0.3054923018333458,-0.058200000000005046,0,0.07300000000000119
187.989,234072.9982,0.3054923018333458,0.15725000000001188,-0.19549999999999557,-0.015000000000000568
187.989,234072.9982,0.3054923018333458,-0.022428571428568893,0.097750000000012,-0.022250000000006764
187.989,234072.9982,0.3054923018333458,-0.07499999999999811,-0.08799999999999955,0.03999999999999204
187.989,234072.9982,0.3054923018333458,1.7903399999999998,-0.19549999999999557,0.022500000000007958
187.93,135116.9944,-0.7309853929727906,1.3349999999999995,0.020000000000010232,-0.006909090909087726
187.733,163266.0031,1.5374001343807489,0.026499999999998636,0,2.453526315789476
187.733,163266.0031,1.5374001343807489,1.3349999999999995,-0.08840000000000714,0.0684285714285774
187.672,191410.0051,1.3629089399689,-0.00332000000000221,0.1262499999999953,-0.07499999999999811
187.672,191410.0051,1.3629089399689,0.1262499999999953,0.04416666666666439,0.06987500000000324
187.853,235163.0032,-0.1970423380726838,1.3349999999999995,-3.3333333333492493e-4,0.060000000000002274
187.853,235163.0032,-0.1970423380726838,1.3349999999999995,1.5247000000000015,0.11422222222222128
187.853,235163.0032,-0.1970423380726838,-0.0466315789473652,0,0
187.813,266328.007,0.0018776235567366628,-0.0466315789473652,0,0
187.813,266328.007,0.0018776235567366628,-0.0466315789473652,0.010000000000005116,0.19142857142857597
191.303,190928.9956,0.8045371178511225,0.026499999999998636,0.06987500000000324,0.06750000000000256
192.271,336656.9877,-1.7046462577907724,0.026499999999998636,0.06987500000000324,0.06750000000000256
192.271,336656.9877,-1.7046462577907724,4.199142857142855,0.08027272727272816,0.09142857142857354
192.271,336656.9877,-1.7046462577907724,-0.0466315789473652,-0.07530434782608693,-0.018692307692307307
191.853,231701.9999,1.153519506674721,1.7903399999999998,0.04416666666666439,3.0572000000000004
191.202,192553.997,-0.23543040084326675,1.0443725490196079,0.026499999999998636,0.06987500000000324
191.012,223583.9963,-0.06791885420792355,6.090142857142853,0.020000000000010232,0.14050000000000296
